Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
GSM972136	0.064445892621522	0	0.10492915606383	0	0.074966718924396	0.18897861256808	0	0	0	0.08527426091283	0.074525997903149	0	0	0.0065335469388755	0	0	0.085233825075436	0.022587776637318	0	0.12389706482572	0.091670970529587	0.076956176999254	0.592	0.04279410913117142	1.0696962082598784
GSM972137	0.13694657965628	0	0.079390115554067	0.20281572452462	0	0.19684678615774	0.12878187234551	0	0.073389732567214	0	0.0015270760128475	0	0	0.029745871699024	0	0	0.045470829352255	0	0.050747017252133	0	0.054338394878306	0	0.283	0.08161799211108281	1.0691737717191032
GSM972138	0.14908124561185	0	0.1601937664373	0.25253146480916	0.11153091934257	0	0.012142280028894	0	0.035031044139821	0	0	0	0	0	0	0	0.057435331346431	0	0	0.1562211261417	0.065832822142263	0	0.635	0.0386211660977511	1.103567998818743
GSM972139	0.080436137046489	0	0.14658730116114	0	0.2456406875207	0.0082967974803908	0.25624940375724	0	0.032217573318501	0	0.13124860414935	0	0	0	0	0	0.091482107518248	0	0	0.0078413880479429	0	0	0.753	0.02159771225676102	1.0956133226204994
GSM972140	0	0.030778447821632	0	0	0.050774603310239	0.0087226213763274	0	0	0.052897100736233	0	0	0.047306976173973	0.036948724504343	0.027736503229993	0.046053946198397	0.28321361677395	0.15038911349013	0.050604042794903	0.15304130877134	0	0	0.061532994818538	0	0.34918449392384854	0.9381628221764622
GSM972141	0	0.048560909686357	0	0	0.036254405375981	0.11816129079965	0.10965370818555	0	0	0	0	0	0	0.096306081556971	0.022204832521161	0.039746770020561	0.052074898190684	0.038965740395632	0	0.084483873434551	0.079744101777141	0.27384338805576	0	0.3791001725852004	0.9300346503327249
GSM972142	0	0.07711860113768	0.049789147951692	0	0	0.38525202507274	0	0	0.079522357442644	0.10956427330682	0	0	0.037099664868673	0	0.033509365000378	0	0	0.0083671895329639	0.0465402085905	0	0.16716679644973	0.0060703706461788	0.546	0.04742689456080068	1.0820665289289564
GSM972143	0	0.093438048104951	0.020687119342558	0.17133905852015	0	0	0.16631379123549	0.13782235043062	0.036017023862463	0	0	0.0037718607134379	0	0.07042414553392	0.13218361840734	0	0.081628112197625	0.0095013405393664	0	0.032550195992724	0	0.044323335119353	0.004	0.18886009841380094	1.0117544377021956
GSM972144	0.046205282535628	0	0.14754381857361	0.17587821233221	0.14508177620779	0.047758134390665	0.18886359503397	0	0	0	0.17395350277483	0	0.054627497520117	0	0	0	0	0	0.020088180631174	0	0	0	0.117	0.10760629062045816	1.0740007657614996
GSM972145	0.29660487408819	0.10983184124336	0	0	0	0.21445962783831	0	0.10095129961985	0	0.061864898049322	0.034411139834335	0	0	0	0.042367309682323	0.093364826038572	0.0075127805045081	0.0011958183357489	0.037435584765477	0	0	0	0.001	0.3063589657667929	0.9769946968637944
GSM972146	0.12672432583972	0	0.17246784974514	0	0	0.099316380292696	0	0	0	0.10104326532196	0	0.083949355699791	0	0	0.0007	0.02001170786101	0.047737741941971	0	0.15239049593831	0.034701923145913	0	0.16092122542825	0.008	0.16265821720980908	1.040588312139433
GSM972147	0	0	0	0.09376370984534	0.077330842540915	0	0.21039476088134	0.1086889185198	0	0.084110366281673	0	0.018555442108807	0	0	0.15819413326791	0.028819543105617	0.064195244989441	0.081220746789837	0.0031527061845631	0	0.071573585484745	0	0.253	0.08536387111644411	1.0707906017224365
GSM972148	0.013151842126201	0.022242158248262	0	0.17167003191644	0	0	0.021389810076741	0.13106940979591	0	0.043724597749704	0	0.083002886203194	0	0	0.055088536774974	0.079559009744501	0.11250601839189	0	0.19229905224706	0	0.074296646725129	0	0.011	0.1579562051492582	1.019702856674479
GSM972149	0.27990504768605	0	0.069035263387908	0.031287019834535	0.22620927037638	0	0.33060797068964	0	0.0051329215315803	0	0	0	0	0	0	0	0.037969637004765	0	0.019852869489149	0	0	0	0.985	-0.0384	1.1389248825759604
GSM972150	0.066292713036343	0.04139477201163	0.11225979880828	0.019078142014797	0	0.12345574261779	0.088086527099236	0	0.031321250068342	0.02693754799946	0.034640672762443	0	0	0	0	0.059516495034358	0.086377491980102	0.068913714949257	0.063291172707222	0	0.13572153134897	0.042712427561765	0.003	0.19688058718820578	0.9974085723095132
GSM972151	0.11228744872195	0	0.18324609026414	0	0.040370498441231	0.035149902522366	0.18530315539857	0.057314880756439	0	0.070010128870588	0	0.069088803448924	0	0.0051169991019571	0.043276694310414	0	0.18634938815093	0.012486010012483	0	0	0	0	0.075	0.12134683773037912	1.0513718833325572
GSM972152	0	0	0.21206054625855	0.053091754970766	0	0.22711682464524	0.25591661037667	0	0	0	0	0.0019185449985938	0	0	0	0	0.094110003353635	0	0.065084836427739	0	0.090700878968804	0	0.081	0.12042997871716497	1.0447573744162448
GSM972153	0	0.09465266743446	0.088093202360207	0	0	0.13386438869797	0.11138752678885	0.093868659809611	0	0.067151547621361	0	0.029330835111929	0	0	0.034298334061445	0	0.020187565405012	0.028583609275043	0.044352261386857	0	0.20468161874805	0.049547783299199	0.001	0.25872269480046484	0.9777510898696605
GSM972154	0.054572341961845	0	0	0	0.047062467750696	0.37781514003386	0	0	0.057545655907204	0.17211850659154	0	0	0	0	0.082063838113615	0	0	0	0	0.11247145534933	0.096350594291911	0	0.895	0.0003	1.1214408881521467
GSM972155	0	0.12754762482792	0.028092283668401	0	0.074107307382583	0.30730705386479	0.094000435252158	0	0	0	0	0	0	0	0	0	0	0	0	0.15973734552102	0.20920794948312	0	0.997	-0.0672	1.1274250791561726
GSM972156	0	0.0006	0.16840653644882	0	0.012832443395117	0.16486718323076	0	0	0.065089646497284	0.023461532103038	0	0	0	0	0	0.019139854060312	0.16438998261525	0	0	0.1022669967409	0.22547688785925	0.053472926258144	0.305	0.07869603493864226	1.0568374225925532
GSM972157	0	0.1174244847161	0.042061141337892	0	0.13576396146578	0	0.11437808850518	0	0	0.047614413164829	0	0	0	0	0.057490005944978	0.051312174540925	0	0	0.19157235723814	0	0.20252237115922	0.039861001926956	0.161	0.09870643385357977	1.0367949583259264
GSM972158	0.0023672692381351	0	0.087048283663038	0.12307308282832	0	0	0.0081043468953617	0.097538605339612	0.0045401339210602	0.0044945298116804	0	0.064338107035465	0.030267049888887	0.15633789082571	0.052514532430158	0.12141230589582	0.068142788819907	0.025892353434947	0.080874787999201	0	0.011377955046088	0.061675976926608	0	0.4381049923489133	0.8988161419278817
GSM972159	0.12868371183615	0	0.098278526527659	0	0	0.2951177702619	0.067359305805221	0.12397007533494	0	0.073195288548186	0	0	0	0	0.0036034431387714	0	0	0.085155419811805	0	0.03156734272834	0.045929606986502	0.047139509020528	0.731	0.024806477662758928	1.0944047013773535
GSM972160	0	0.043307136781282	0	0.017150220390208	0	0.039388458922306	0.0087893613329241	0.0027133577139814	0.13435862396851	0	0.19937349292653	0.084444692670857	0	0	0.0003	0.0038167449638692	0.11822325332942	0	0.20111458849136	0	0.14697858060956	0	0.001	0.21635993714900903	1.0105705068047037
GSM972161	0.092342286391117	0	0	0.13740258487204	0.36114674623398	0	0	0	0	0	0.097307060143152	0	0	0	0	0	0.17978328139814	0	0	0.13201804096157	0	0	1.0	-0.2392	1.2057303041926224
GSM972162	0	0.020177344684232	0	0	0	0.14131100086159	0.033482291426591	0	0.046937175612325	0	0.044701720861766	0	0.069225779701701	0	0.047509818436785	0.087976427538186	0.10654783991711	0.11762604970192	0	0.094763306239011	0.098612689376682	0.091128555642098	0	0.33530793126213176	0.9436283961661553
